54952,0,203386,0,85000,0
54952,0,203386,0,85000,0
54952,0,203386,0,85000,0
56777,646,203960,-1454,85177,-824
59281,926,205153,-2017,85126,-1232
67635,2884,207566,-40320,84088,-38497
68785,3011,207078,-44828,84361,-42922
68771,3060,207249,-43963,84294,-42028
68771,3060,207249,-43963,84294,-42028
68771,3060,207249,-43963,84294,-42028
68771,3060,207249,-43963,84294,-42028
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3030,207253,-43115,84370,-41195
68772,3003,207258,-42330,84437,-40424
68772,3003,207258,-42330,84437,-40424
68772,3003,207258,-42330,84437,-40424
68772,3003,207258,-42330,84437,-40424
68772,3003,207258,-42330,84437,-40424
68772,3032,207253,-43147,84367,-41227
68772,3032,207253,-43147,84367,-41227
68771,3063,207248,-44037,84287,-42101
68772,3027,207254,-43015,84379,-41097
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68771,3034,207253,-43225,84360,-41304
68762,3052,207371,-42717,84305,-40786
68743,3088,207608,-41723,84194,-39775
68725,3120,207826,-40843,84089,-38878
68720,3131,207894,-40574,84057,-38604
68630,3280,208909,-36899,83552,-34853
68630,3280,208885,-36980,83564,-34936
68630,3280,208885,-36980,83564,-34936
68630,3280,208885,-36980,83564,-34936
68600,3291,209209,-34230,83534,-32174
