54952,0,203386,0,85000,0
54952,0,203386,0,85000,0
54952,0,203386,0,85000,0
54907,-39,203417,0,84967,-41
55121,-39,203271,0,85120,-41
55792,-127,203018,-4820,85439,-4967
56195,-21,204385,-15491,85584,-15558
56863,507,207513,-29587,85638,-26630
57910,1401,210851,-36410,86027,-35260
58717,2056,213304,-47829,86601,-45814
59331,2485,216169,-55709,86908,-53256
59747,3179,217910,-62171,87172,-59033
60246,3821,221804,-68107,87622,-64326
61194,4644,224803,-93554,87575,-88963
61704,5033,226195,-106301,87424,-101329
63462,6224,229087,-136962,86459,-130886
64116,6803,232922,-143203,86221,-136601
65230,7606,236248,-144911,85316,-137615
66389,8448,239544,-145804,84383,-137802
68127,9261,242279,-145131,82872,-136497
68923,10036,245471,-144002,81856,-134694
70775,10996,248289,-143081,80392,-133105
72108,11635,251142,-140811,78718,-130291
73886,12714,255078,-139262,77075,-127971
74847,13644,258658,-137602,76134,-125634
76441,14538,260172,-136832,74366,-124244
77667,14908,262402,-136444,73362,-123665
78707,15951,266156,-135400,72579,-121965
80655,17419,270019,-136025,71371,-121818
82326,18830,272290,-136547,70704,-121850
83599,19573,273587,-138528,69703,-123351
84805,20766,275574,-139757,69124,-124047
85869,22349,279015,-140493,68765,-124035
87062,23652,281181,-141483,68241,-124486
88734,25206,282610,-143491,67429,-125944
89662,27119,285970,-144779,67242,-126403
90742,28812,287856,-146454,66807,-127418
91461,29934,289009,-147610,66475,-128156
92515,31663,290744,-149140,65933,-129039
93550,33604,291209,-150747,65213,-129883
95126,35919,293939,-151807,64589,-130145
95587,37367,296268,-151406,63974,-129047
96557,39283,298108,-151830,63262,-128728
98574,42253,300060,-151554,61818,-127357
99326,44408,302759,-151524,60923,-126435
100701,47101,303668,-152149,59739,-126314
102130,49642,307344,-152462,59006,-125603
103767,51987,308615,-153714,58281,-126247
104503,52869,310815,-154156,57915,-126506
105845,54253,312269,-155162,57319,-127297
107776,55638,312815,-156469,56174,-128512
109333,56710,315688,-157045,55525,-129177
110859,57917,317164,-158118,55200,-130101
112779,59517,317823,-159492,54204,-131337
114262,60837,320657,-160014,53799,-131675
116333,62456,322638,-160800,52972,-132319
118522,64284,323335,-161392,51983,-132625
119539,64896,325327,-161241,51424,-132383
122274,66905,326220,-161723,49966,-132586
124705,68390,329360,-161450,49135,-132169
127687,70246,331566,-161143,48055,-131733
130199,71715,332175,-160835,46655,-131317
132636,72725,333597,-160510,45235,-130742
134064,73408,335847,-160409,45033,-130748
136795,74915,336511,-160468,44114,-130819
137849,75420,337039,-160728,43436,-131141
